90.215,2019-10-10 10:28:37
99.563,2020-03-28 16:19:46
84.503,2020-03-31 16:51:54
83.322,2020-09-17 20:50:36
96.653,2020-01-25 07:59:37
81.352,2020-06-22 23:08:07
82.56,2020-09-14 06:15:23
84.283,2019-10-10 05:20:40
89.342,2020-09-14 00:21:37
89.588,2020-09-08 10:00:32
91.007,2020-02-19 21:51:44
98.936,2020-09-22 18:35:00
92.852,2019-12-11 09:48:03
92.517,2020-01-20 04:01:51
90.775,2020-01-20 16:18:07
85.195,2020-04-04 23:36:39
86.069,2020-01-21 00:28:20
96.387,2020-02-26 09:53:05
88.626,2020-09-24 09:47:38
89.521,2020-05-23 05:02:32
91.503,2020-09-10 15:16:08
98.662,2020-03-05 14:48:45
98.248,2020-05-30 23:09:38
98.625,2020-07-27 11:27:05
82.694,2020-01-23 07:07:43
90.83,2020-07-07 07:33:04
83.149,2020-04-08 22:30:09
89.459,2020-06-10 18:14:22
82.252,2020-07-01 13:16:03
86.693,2020-05-29 22:56:12
85.376,2019-12-01 11:22:18
92.158,2019-12-11 07:11:07
81.102,2020-09-06 07:31:21
92.131,2019-10-19 19:49:14
96.072,2020-06-18 11:28:10
93.353,2020-04-05 22:08:31
95.108,2019-11-29 00:36:27
87.146,2020-02-09 23:46:46
93.457,2020-06-24 18:15:09
92.304,2020-09-04 15:27:13
95.861,2019-11-20 06:33:39
94.103,2020-02-27 16:12:14
99.692,2020-04-17 07:53:16
87.335,2019-11-03 18:06:45
87.059,2020-02-14 11:17:21
92.505,2020-01-29 21:36:41
92.271,2020-09-02 10:19:36
87.91,2020-07-05 23:53:34
97.041,2020-08-30 04:39:53
82.561,2020-07-30 17:26:16
86.457,2020-06-26 01:03:44
97.384,2020-04-10 14:30:01
82.415,2020-02-22 10:22:58
88.759,2020-09-28 20:33:30
95.131,2019-10-27 22:07:06
98.971,2020-06-17 12:46:26
91.314,2020-09-02 10:55:47
91.079,2019-12-19 08:13:06
96.706,2019-11-03 21:15:36
93.713,2019-11-12 01:55:11
88.585,2019-12-27 02:46:23
92.796,2020-01-30 17:32:36
81.99,2020-01-31 15:52:52
82.406,2020-03-17 23:52:59
88.458,2019-12-30 21:58:18
88.51,2020-04-10 06:04:59
98.305,2020-03-05 20:48:47
94.799,2020-09-22 05:31:54
89.118,2020-01-07 10:19:58
81.833,2020-07-18 11:24:01
82.465,2019-11-09 04:26:00
96.969,2019-10-18 08:45:47
89.638,2019-10-16 17:27:23
88.004,2020-03-20 07:04:56
88.375,2020-05-28 03:35:44
84.168,2020-05-01 02:31:16
87.272,2020-01-06 13:05:07
90.76,2020-03-17 00:48:00
94.63,2019-11-26 10:08:17
84.145,2020-02-22 21:01:58
97.16,2020-03-31 02:28:48
96.294,2020-02-06 07:29:44
96.58,2020-04-11 15:52:03
85.746,2020-02-29 19:33:05
88.693,2019-10-12 18:18:24
89.979,2020-03-10 09:09:03
99.273,2019-11-06 13:13:12
89.733,2019-11-22 08:57:18
86.511,2019-12-11 13:07:47
88.428,2020-01-25 22:42:47
99.966,2020-06-10 01:38:50
98.945,2020-03-27 02:20:53
93.447,2020-05-20 23:55:18
87.73,2020-09-08 08:25:19
95.083,2020-03-22 10:36:16
90.983,2020-02-03 23:05:11
99.934,2019-11-06 02:12:50
95.686,2020-02-07 14:46:05
96.62,2020-02-15 10:19:31
86.502,2020-02-05 06:09:40
88.708,2020-09-12 08:50:29
81.777,2019-10-17 09:19:08
97.869,2020-03-21 03:47:07
84.978,2020-09-07 00:13:54
94.803,2019-10-16 10:00:29
93.811,2020-08-09 02:13:14
84.697,2019-11-07 10:15:35
82.35,2020-05-22 18:07:04
89.44,2019-12-12 09:09:25
87.783,2020-01-04 06:19:53
90.732,2020-01-13 12:44:53
87.957,2020-06-15 16:11:46
99.736,2020-03-25 06:25:50
84.138,2020-08-26 01:32:01
98.493,2020-04-11 21:21:54
89.987,2020-05-20 14:22:53
91.294,2019-10-09 22:18:46
88.081,2020-01-12 06:15:20
92.752,2019-11-14 19:35:08
87.387,2020-01-06 22:34:19
86.879,2019-10-21 06:06:10
99.681,2020-01-28 17:21:31
93.216,2020-02-04 13:20:00
81.362,2020-05-22 04:06:55
91.87,2020-02-09 22:42:29
95.873,2020-07-10 04:47:54
82.751,2020-08-20 18:16:16
87.604,2020-04-01 18:18:02
82.342,2019-10-18 15:11:28
82.495,2020-04-19 00:15:36
93.651,2020-03-11 15:21:03
88.803,2020-03-01 05:46:37
96.68,2019-10-27 12:25:58
81.883,2020-04-02 16:48:50
82.268,2020-04-27 01:18:53
93.281,2020-03-24 07:41:29
83.838,2020-09-12 17:48:16
83.324,2020-07-22 11:32:59
82.497,2020-08-23 17:13:42
81.294,2020-01-02 03:52:15
85.562,2020-09-07 20:38:37
82.461,2020-08-04 08:20:58
83.574,2020-05-22 20:02:22
96.673,2020-04-27 17:47:26
89.846,2020-08-13 19:05:43
89.343,2020-07-01 10:11:22
89.399,2020-07-06 21:14:41
89.641,2020-01-13 22:54:58
88.66,2020-02-28 02:17:22
97.947,2020-05-23 17:50:48
88.793,2020-04-16 23:01:07
87.715,2020-08-06 23:52:59
94.519,2019-12-05 07:03:29
89.047,2020-09-16 02:37:18
82.531,2020-01-09 12:47:56
83.479,2019-11-22 09:37:40
90.139,2020-05-15 09:58:14
92.436,2020-01-05 12:03:04
94.928,2020-04-14 06:10:26
97.503,2020-03-05 16:45:32
84.568,2020-08-09 08:13:11
93.374,2019-11-25 12:25:34
99.039,2020-10-01 06:01:19
92.881,2020-01-12 06:50:13
85.041,2019-10-28 15:25:48
97.987,2019-11-04 15:58:08
83.418,2020-08-07 02:08:08
83.675,2020-08-17 03:26:42
92.922,2019-12-10 01:34:56
94.49,2020-08-16 14:08:57
83.787,2020-03-01 02:13:27
81.793,2020-09-25 02:41:38
85.105,2020-06-16 08:39:52
98.677,2020-07-23 05:57:06
91.63,2020-07-16 20:53:09
81.663,2020-03-10 04:38:36
94.452,2020-06-18 03:09:20
87.404,2020-02-14 12:21:50
91.405,2020-08-18 08:24:48
87.872,2020-03-30 22:15:45
93.945,2020-04-13 02:42:40
82.297,2020-09-09 08:29:57
84.557,2020-07-08 09:33:24
87.725,2020-03-09 03:50:23
90.984,2020-06-19 09:41:04
95.55,2020-02-06 06:24:54
96.451,2020-05-27 08:37:39
87.533,2019-11-24 22:42:48
93.292,2019-11-17 08:25:11
96.602,2020-06-28 21:01:36
84.334,2020-02-06 10:56:07
97.236,2020-07-05 08:34:55
86.494,2020-04-15 06:40:43
86.841,2020-06-22 14:23:37
91.988,2019-10-09 03:44:59
93.225,2020-04-15 12:43:56
82.239,2020-09-01 13:23:36
91.168,2020-01-16 07:16:00
84.22,2020-08-18 21:58:49
89.333,2020-03-13 00:34:21
96.655,2019-10-09 06:39:15
94.541,2020-01-14 16:31:10
98.911,2020-05-31 16:45:03
86.129,2020-06-28 00:16:54
82.751,2020-01-13 00:21:22
84.909,2019-12-12 12:01:16
81.738,2020-09-05 19:15:24
89.734,2020-08-30 06:03:56
95.752,2019-11-09 13:04:13
82.09,2019-12-20 18:14:10
86.579,2020-05-23 16:29:51
93.244,2020-09-27 19:14:14
93.062,2020-08-10 15:23:45
82.069,2020-02-20 21:14:04
83.817,2020-05-13 12:57:27
92.197,2019-10-09 12:21:02
86.655,2020-06-18 23:51:38
87.488,2020-07-20 19:38:51
83.793,2020-06-09 12:04:43
91.554,2020-03-26 04:41:18
97.842,2020-06-08 17:51:29
81.225,2019-10-13 17:08:25
97.303,2019-12-21 21:29:25
93.818,2020-08-22 17:26:08
96.756,2020-06-06 05:22:46
92.782,2020-06-26 23:19:39
83.577,2020-02-17 09:05:14
97.459,2020-03-15 01:52:43
96.97,2020-08-02 23:43:34
88.67,2019-11-02 21:03:33
85.005,2020-05-15 16:37:52
98.542,2020-07-14 02:35:08
93.604,2019-12-14 08:19:10
95.091,2020-04-05 05:49:36
99.741,2020-08-17 23:23:47
92.812,2019-10-19 23:08:57
88.748,2020-01-12 02:52:09
96.383,2020-06-10 19:37:24
85.086,2019-12-08 10:17:45
84.34,2020-08-24 20:57:20
95.424,2020-06-01 02:17:23
96.835,2020-09-05 03:55:24
94.144,2020-05-02 22:00:06
88.1,2020-02-03 23:40:36
94.765,2020-04-07 00:12:04
83.11,2019-11-18 01:39:21
84.837,2020-08-16 22:56:19
88.48,2019-12-01 21:24:36
84.552,2020-08-21 13:32:52
85.563,2020-05-04 05:07:14
96.932,2020-05-17 19:52:08
85.297,2020-02-09 23:35:26
83.631,2019-12-01 21:42:40
91.58,2020-02-10 18:39:21
87.677,2020-03-08 22:11:31
93.341,2020-06-17 16:42:42
93.768,2019-12-08 10:50:45
99.812,2020-04-29 16:12:42
82.364,2020-07-29 20:03:25
81.296,2019-11-08 06:32:22
96.501,2020-01-13 23:24:23
97.558,2019-12-18 05:44:34
88.995,2020-05-06 07:19:06
89.518,2020-02-18 01:23:42
85.785,2019-12-07 19:32:50
92.438,2020-07-02 18:30:23
89.323,2020-10-01 15:33:04
95.347,2020-03-17 13:00:59
92.222,2019-10-21 22:39:37
83.38,2019-10-29 16:37:50
85.175,2020-09-22 13:50:09
89.854,2020-09-29 22:21:56
84.072,2019-12-01 13:17:21
81.442,2019-12-25 09:42:49
91.155,2020-07-27 20:05:07
87.39,2020-03-12 03:56:42
88.226,2020-02-28 03:27:39
92.468,2020-06-04 01:54:42
85.865,2020-06-30 19:23:47
92.581,2020-06-11 05:52:42
90.762,2020-07-25 09:50:42
81.886,2020-04-22 21:17:42
97.726,2019-10-11 14:12:33
88.388,2020-06-14 04:00:55
88.834,2019-11-27 13:54:04
99.097,2020-09-08 06:17:18
90.175,2020-03-07 20:31:21
81.52,2019-12-22 06:42:17
88.163,2019-12-19 03:05:12
83.178,2020-06-11 01:42:37
86.488,2020-01-18 13:02:26
97.758,2019-10-24 10:35:33
88.685,2020-06-02 03:00:53
85.699,2020-08-04 13:45:32
94.965,2019-10-18 19:19:03
92.673,2020-02-29 12:18:59
88.483,2020-08-21 18:56:49
91.52,2019-10-08 22:15:40
91.126,2019-10-27 08:13:48
82.638,2020-01-06 11:07:49
93.856,2020-07-17 09:58:23
90.067,2019-11-16 11:46:40
81.751,2020-05-05 10:08:55
83.868,2019-11-10 23:50:24
95.724,2019-11-20 05:29:37
92.833,2020-09-10 01:19:04
95.278,2020-06-07 05:55:27
88.846,2019-11-15 22:00:07
96.863,2020-08-12 12:09:23
93.636,2020-04-21 11:05:16
90.931,2020-07-31 21:24:05
95.202,2019-12-28 00:58:58
99.96,2019-12-07 12:19:18
99.002,2020-01-15 08:18:37
88.176,2020-08-31 13:20:14
91.105,2020-06-27 13:58:07
93.012,2019-12-15 14:22:02
93.212,2020-07-19 10:55:02
94.204,2020-04-22 19:33:02
86.224,2020-04-10 21:13:59
83.419,2019-11-28 00:38:59
90.442,2020-04-10 16:49:05
94.558,2020-09-11 12:18:08
99.762,2020-09-01 23:00:14
85.747,2020-05-17 05:48:46
82.409,2020-07-06 02:07:52
94.009,2019-10-10 11:58:12
95.548,2019-11-20 05:19:49
81.841,2020-08-20 23:31:11
98.79,2020-08-09 02:47:19
97.299,2020-02-04 18:26:40
87.02,2020-06-08 07:58:36
83.897,2020-09-01 06:23:55
88.492,2020-01-10 12:49:37
82.986,2019-11-22 22:47:59
89.489,2020-08-01 08:39:08
84.382,2020-03-12 07:58:43
87.509,2019-11-01 02:33:09
85.592,2020-08-16 19:28:19
96.933,2020-09-08 10:39:21
93.37,2020-02-15 13:59:10
84.408,2020-04-25 01:48:56
91.097,2020-08-19 19:36:05
89.384,2019-12-13 06:31:46
84.174,2020-01-06 09:24:50
99.04,2019-11-11 23:46:45
90.795,2020-05-02 19:00:10
84.929,2020-05-22 03:08:18
81.374,2020-03-15 17:10:09
89.957,2019-12-14 17:56:21
89.394,2020-06-25 06:36:51
81.855,2020-05-13 15:42:48
91.287,2020-04-25 04:13:23
85.24,2020-08-10 19:54:52
89.153,2020-04-27 13:20:21
87.934,2020-09-05 13:28:33
83.13,2020-08-12 04:02:17
86.896,2019-10-23 21:51:37
81.404,2019-10-17 08:50:34
98.761,2020-08-06 10:10:07
96.783,2020-08-22 21:31:31
83.646,2020-02-08 12:44:57
96.26,2020-07-10 00:26:34
86.644,2020-09-17 23:34:17
97.452,2020-09-04 21:00:04
93.776,2020-08-24 01:11:45
87.878,2019-10-28 19:26:20
84.559,2019-11-09 22:21:39
95.96,2019-10-31 19:18:35
81.243,2020-08-30 02:52:05
91.428,2020-07-08 18:12:26
91.789,2020-04-06 18:21:15
82.87,2020-07-21 17:12:10
90.054,2020-10-03 06:14:20
91.204,2020-09-07 11:47:09
81.298,2019-12-21 18:49:32
85.469,2020-06-09 15:53:52
91.887,2020-05-16 22:01:00
99.79,2020-06-29 20:39:04
88.267,2020-06-14 04:31:00
95.534,2020-04-28 16:39:12
92.334,2020-06-12 20:05:31
99.941,2020-10-02 02:55:13
86.606,2020-04-30 15:43:09
91.732,2020-08-13 00:53:52
83.088,2020-08-24 18:22:18
82.684,2020-05-18 04:47:09
96.985,2020-08-24 01:10:19
99.809,2020-02-16 05:57:58
85.981,2020-01-15 11:02:58
91.155,2020-05-22 03:49:10
82.998,2020-08-11 06:06:55
99.127,2020-02-13 07:21:34
93.612,2020-07-07 18:04:47
99.937,2020-08-12 10:18:37
91.382,2020-05-21 11:51:52
91.24,2020-01-08 11:40:58
87.716,2020-09-01 18:17:34
83.641,2020-07-23 21:40:55
94.856,2020-10-02 07:06:43
93.105,2020-04-11 12:14:09
92.437,2020-08-27 12:52:54
96.268,2019-12-08 19:39:47
88.137,2020-08-11 19:30:58
86.81,2020-01-29 22:56:39
98.987,2020-01-09 14:36:41
91.279,2020-06-25 18:07:02
86.508,2019-10-11 20:44:04
88.033,2019-11-02 08:10:04
98.147,2020-09-04 22:24:31
83.266,2020-02-08 17:22:11
88.798,2020-05-16 11:23:20
84.538,2020-01-02 22:07:35
86.673,2019-12-20 15:50:05
93.36,2020-07-30 09:17:14
95.399,2019-10-07 06:50:48
81.513,2020-04-18 13:23:35
81.553,2019-11-06 14:40:02
87.91,2020-02-19 20:40:44
92.838,2020-05-07 09:07:39
86.558,2019-12-31 21:33:46
99.179,2020-08-27 05:08:36
95.508,2020-01-11 17:12:57
97.206,2020-05-23 13:06:56
95.226,2019-10-10 16:55:16
86.906,2020-05-09 12:41:28
90.26,2019-10-10 20:30:16
99.584,2020-07-17 07:40:19
96.853,2020-07-20 21:54:50
93.448,2020-03-01 10:26:48
93.357,2020-09-04 20:29:03
94.407,2020-01-21 04:12:47
81.79,2020-05-11 14:07:16
90.316,2020-09-23 07:00:02
98.21,2020-06-17 16:29:30
94.593,2020-07-11 07:43:09
86.161,2019-12-09 18:05:41
90.776,2020-08-09 16:08:14
88.63,2020-09-25 19:36:02
84.584,2019-11-19 17:01:29
81.616,2019-12-07 03:15:56
94.067,2019-11-16 10:43:32
97.05,2020-08-16 10:01:51
95.168,2020-06-22 12:04:36
99.81,2020-06-17 20:25:15
83.492,2020-03-27 10:59:06
83.738,2020-04-21 16:35:25
97.446,2020-06-30 19:51:32
93.251,2020-05-27 03:04:10
94.357,2019-10-31 17:55:20
97.967,2020-05-09 03:16:57
95.581,2020-04-29 20:40:15
89.879,2019-10-14 12:04:47
88.298,2020-07-04 12:55:33
96.203,2020-03-20 23:07:29
99.514,2020-06-15 09:32:03
89.457,2020-06-09 05:33:06
91.299,2020-02-08 19:28:07
90.668,2020-03-29 15:30:28
99.848,2020-02-21 12:34:08
94.258,2019-10-16 05:28:25
94.569,2019-10-20 13:26:41
84.072,2020-08-05 15:15:59
84.817,2020-04-24 03:39:40
84.443,2020-05-05 00:13:41
81.035,2020-05-31 18:33:14
91.477,2020-10-03 23:34:32
83.695,2020-07-19 23:18:00
93.744,2020-07-03 02:59:47
83.268,2020-01-16 13:33:05
82.817,2019-12-23 04:20:39
95.03,2019-12-11 03:31:48
88.399,2020-08-16 07:04:16
83.754,2019-10-22 21:41:39
83.178,2020-04-27 15:58:03
93.233,2019-12-29 06:43:11
83.468,2020-02-01 01:49:16
97.224,2019-12-25 07:45:52
95.131,2019-12-23 16:21:38
91.741,2020-04-24 19:36:03
81.414,2019-11-14 10:34:14
81.398,2020-06-09 00:39:37
84.123,2020-05-31 16:18:48
81.128,2020-04-19 10:34:04
96.911,2020-04-22 15:41:24
87.281,2020-02-02 00:33:13
88.551,2020-01-30 23:52:38
92.668,2020-06-17 10:56:01
98.694,2020-02-06 04:54:43
95.06,2019-10-21 23:24:54
83.8,2020-08-04 11:41:46
89.951,2020-06-08 14:28:29
94.285,2020-07-31 22:56:46
98.895,2020-01-13 20:02:39
95.526,2020-04-15 22:38:00
85.632,2020-07-28 15:11:50
89.234,2020-09-16 16:03:13
89.79,2019-11-07 08:55:03
82.693,2020-04-16 14:15:24
95.406,2020-03-13 03:39:29
81.636,2020-05-30 08:39:31
88.097,2020-04-15 15:23:20
90.633,2019-11-23 06:27:15
97.376,2020-01-12 07:38:01
83.55,2019-11-06 13:44:01
95.996,2020-07-26 05:24:01
93.769,2020-02-08 22:41:08
94.091,2020-04-11 02:54:57
94.319,2020-04-22 16:18:56
91.751,2020-03-19 13:10:08
84.808,2020-03-13 04:54:46
87.713,2020-02-12 01:43:01
96.279,2019-10-08 06:07:14
96.423,2020-05-21 14:10:51
92.679,2020-02-28 09:04:55
91.412,2020-01-20 00:52:18
97.462,2020-07-23 18:10:21
86.577,2020-01-20 10:08:49
94.303,2020-09-17 11:43:10
96.6,2020-06-01 00:47:10
96.471,2020-03-18 19:19:36
95.906,2020-05-05 07:22:14
95.083,2020-02-21 15:52:22
82.68,2020-05-01 01:44:02
99.37,2020-04-23 11:42:33
95.887,2019-12-11 17:56:57
90.014,2019-10-07 16:00:06
84.051,2019-12-11 23:26:07
87.549,2020-07-28 01:51:14
98.521,2019-11-16 15:37:44
88.629,2020-05-18 13:36:18
89.156,2020-04-03 03:54:05
97.15,2020-09-22 13:35:25
88.395,2020-06-11 11:19:04
96.765,2019-11-12 23:09:30
94.613,2020-09-29 11:42:21
82.837,2020-04-30 10:04:24
91.582,2020-07-24 07:54:35
90.768,2020-03-27 07:54:07
92.991,2020-01-02 05:32:03
96.803,2020-04-25 14:48:27
95.818,2020-05-30 14:31:05
84.13,2020-03-04 10:16:43
99.309,2020-01-24 06:17:17
87.511,2020-01-25 11:49:45
89.513,2020-07-19 13:01:27
85.504,2019-11-25 06:48:20
97.147,2019-10-19 20:29:13
97.72,2020-01-05 22:40:45
99.845,2020-06-13 09:05:54
83.357,2020-05-04 14:13:43
84.82,2020-09-10 14:00:34
85.512,2020-02-10 06:09:10
90.306,2020-02-13 09:02:28
95.626,2020-04-11 01:40:33
94.079,2020-04-30 15:47:13
90.339,2020-04-16 16:31:02
97.61,2020-05-31 20:54:00
92.776,2020-04-23 23:09:16
85.461,2020-01-16 20:41:35
85.416,2020-04-22 18:30:13
82.227,2020-08-11 20:26:34
91.531,2020-09-11 15:56:35
86.359,2020-01-11 05:59:06
95.925,2020-09-01 04:46:32
98.225,2020-07-24 06:32:45
95.516,2020-02-29 05:00:54
96.462,2020-06-06 14:18:30
85.683,2020-03-24 01:27:30
90.025,2020-04-10 04:41:29
83.524,2019-12-11 17:19:34
84.046,2020-04-05 05:25:58
97.004,2020-02-10 02:34:37
95.196,2020-04-09 13:59:04
91.089,2020-02-19 23:37:25
81.213,2020-05-13 16:05:00
81.197,2020-10-04 01:11:13
90.738,2019-12-10 00:17:29
94.057,2020-04-27 13:47:57
90.702,2020-02-12 10:42:28
84.155,2020-01-31 10:45:39
88.529,2020-06-11 04:15:47
82.218,2020-06-05 19:18:46
99.251,2019-11-25 02:34:37
98.11,2020-02-10 08:39:30
85.834,2020-03-15 01:13:31
87.157,2020-10-02 06:34:48
84.508,2019-12-31 03:56:02
85.352,2020-02-11 11:02:51
82.767,2020-05-24 22:26:09
92.922,2020-06-15 22:39:23
94.576,2020-07-24 15:18:18
82.435,2020-03-20 00:32:16
81.571,2020-01-26 11:43:27
88.945,2020-08-28 22:57:58
93.761,2020-09-22 06:06:27
99.045,2020-03-05 21:16:30
96.197,2020-07-08 18:07:45
89.635,2020-02-20 21:48:09
93.194,2020-08-16 04:49:09
83.956,2020-02-20 19:48:54
95.595,2019-10-29 08:50:47
94.23,2020-06-03 05:59:14
93.782,2020-04-27 05:51:17
82.823,2020-08-10 00:59:00
97.591,2020-07-30 16:03:28
92.493,2019-12-05 02:41:48
82.547,2020-02-29 23:39:10
82.848,2020-09-19 18:57:37
85.344,2019-12-24 06:21:39
91.26,2020-07-05 20:08:08
97.676,2020-07-18 08:02:48
98.367,2020-08-18 05:48:19
90.191,2019-10-26 17:38:12
88.315,2020-08-26 07:09:09
84.465,2020-06-21 23:40:49
93.536,2019-10-25 15:51:29
99.204,2020-03-15 08:04:26
94.189,2020-06-27 18:39:26
83.797,2019-12-02 10:19:59
82.853,2020-02-21 16:17:10
91.067,2020-09-08 17:55:48
92.408,2020-06-29 04:29:12
89.952,2020-09-05 03:11:40
97.983,2020-02-25 05:06:36
85.511,2020-01-11 04:14:05
94.165,2020-08-20 13:21:06
81.248,2020-07-26 22:53:09
83.688,2020-07-16 06:39:21
89.075,2020-04-20 00:22:04
95.121,2020-06-26 17:23:44
87.491,2020-10-02 01:50:29
96.861,2020-07-13 18:44:43
84.504,2019-11-12 03:06:50
88.583,2019-12-31 14:40:52
81.357,2020-06-02 15:52:33
98.746,2020-06-15 09:51:09
99.944,2020-01-04 20:03:31
90.125,2020-08-25 20:13:57
86.56,2020-06-05 17:08:48
87.545,2019-12-26 05:16:17
81.057,2020-08-26 13:06:43
98.261,2020-02-10 09:29:22
91.978,2020-07-10 05:18:13
91.697,2020-06-28 21:32:10
94.817,2020-05-24 19:38:05
86.871,2019-12-01 18:39:06
88.112,2020-09-21 08:52:30
91.954,2020-09-14 05:37:32
88.149,2020-06-15 22:11:46
93.333,2019-11-19 22:29:02
92.148,2020-05-26 08:30:51
98.704,2019-11-11 03:19:04
88.475,2019-11-25 11:54:21
96.288,2020-04-26 18:01:58
88.847,2020-09-24 20:28:26
97.396,2019-10-07 01:50:49
99.089,2020-09-19 05:33:20
87.635,2020-08-27 22:06:36
86.312,2019-11-25 19:10:22
90.747,2020-07-07 14:54:09
92.384,2020-06-22 07:24:34
87.153,2019-10-07 20:34:48
91.713,2020-08-14 11:38:51
93.833,2019-12-14 01:56:36
90.443,2020-02-28 22:03:03
99.175,2020-04-24 02:57:48
95.862,2020-05-19 06:40:43
91.261,2019-11-05 14:11:47
95.793,2019-12-08 11:30:18
94.019,2020-06-04 11:28:04
93.535,2020-10-02 13:07:46
93.579,2019-11-30 19:33:36
92.702,2020-06-06 09:58:47
93.311,2020-08-02 15:44:12
83.647,2020-08-31 18:15:47
87.843,2020-08-08 13:03:48
91.85,2020-02-17 00:33:23
84.834,2019-12-24 06:36:51
83.498,2020-02-10 21:20:28
89.867,2020-07-02 20:45:06
92.417,2020-02-01 22:51:42
91.996,2019-12-19 16:18:07
90.812,2020-01-05 23:41:46
85.474,2020-05-07 10:50:02
82.551,2019-10-30 15:46:01
96.16,2020-05-12 21:31:44
92.309,2020-04-04 13:03:30
